CODIGO_CLIENTE,UF,IDADE,ESCOLARIDADE,ESTADO_CIVIL,QT_FILHOS,CASA_PROPRIA,QT_IMOVEIS,VL_IMOVEIS,OUTRA_RENDA,OUTRA_RENDA_VALOR,TEMPO_ULTIMO_EMPREGO_MESES,TRABALHANDO_ATUALMENTE,ULTIMO_SALARIO,QT_CARROS,VALOR_TABELA_CARROS,SCORE,DATA_UPLOAD,ARQUIVO_FONTE,RENDA_TOTAL,DATA_TRATAMENTO,FAIXA_ETARIA,TEM_FILHOS,CATEGORIA_RENDA
453,RJ,51,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média-Baixa
471,SP,53,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Baixa
1054,MG,55,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
1611,PR,30,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,21 a 30,0,Baixa
1683,RJ,19,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,Até 20,0,Média-Baixa
1894,MG,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
2171,SP,19,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,Até 20,1,Média-Baixa
3187,PR,32,SUPERIOR CURSANDO,SOLTEIRO,0,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
3684,RJ,28,SUPERIOR COMPLETO,DIVORCIADO,2,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,21 a 30,1,Alta
3961,PR,48,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Baixa
4294,SP,62,SUPERIOR CURSANDO,CASADO,3,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média
5034,SC,55,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,46 a 55,0,Baixa
5053,RJ,62,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
5113,PR,62,SUPERIOR CURSANDO,CASADO,2,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média
5170,RJ,53,SUPERIOR CURSANDO,SOLTEIRO,0,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,46 a 55,0,Baixa
5596,RJ,48,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média-Baixa
5654,MG,42,SUPERIOR CURSANDO,SOLTEIRO,0,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,31 a 45,0,Baixa
5785,RJ,51,SUPERIOR COMPLETO,DIVORCIADO,2,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
5840,SC,25,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,21 a 30,0,Baixa
6004,PR,55,SUPERIOR COMPLETO,CASADO,2,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
6040,SP,62,SUPERIOR CURSANDO,CASADO,3,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média
6042,SP,19,SUPERIOR CURSANDO,SOLTEIRO,0,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,Até 20,0,Média-Alta
6104,SP,55,SUPERIOR COMPLETO,SOLTEIRO,1,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
6134,MG,45,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
6809,RJ,42,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
7155,SP,19,SUPERIOR CURSANDO,SOLTEIRO,0,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,Até 20,0,Média-Alta
7188,RJ,65,SUPERIOR COMPLETO,VIUVO,1,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Baixa
7753,RJ,65,SUPERIOR COMPLETO,VIUVO,1,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Baixa
7772,MG,23,SUPERIOR COMPLETO,SOLTEIRO,1,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
8020,SP,53,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média
8058,RJ,35,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Baixa
8213,PR,55,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
8407,SC,30,SUPERIOR COMPLETO,VIUVO,1,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média
8487,RJ,42,SUPERIOR CURSANDO,CASADO,3,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Alta
8514,SC,23,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
8582,SC,45,SUPERIOR CURSANDO,CASADO,2,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média
8806,SC,35,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,31 a 45,1,Alta
8881,RJ,57,SEGUNDO GRAU COMPLETO,CASADO,3,1,1,340000.0,true,4000.0,90,1,13000.0,2,180000.0,89,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17000.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
9678,SC,23,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
9699,MG,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média
9861,RJ,55,SUPERIOR CURSANDO,CASADO,2,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
9867,RJ,25,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
9870,RJ,30,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
9935,MG,32,SUPERIOR CURSANDO,SOLTEIRO,1,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média
10409,SP,55,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Baixa
21,PR,27,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
55,PR,27,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
222,SP,19,SUPERIOR CURSANDO,SOLTEIRO,0,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,Até 20,0,Média-Alta
300,RJ,53,SEGUNDO GRAU COMPLETO,CASADO,0,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média-Alta
392,RJ,48,SUPERIOR COMPLETO,VIUVO,1,0,3,900000.0,false,0.0,150,0,18300.0,1,80000.0,98,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,18300.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
424,RJ,65,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,Maior que 55,0,Baixa
643,RJ,45,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
839,SP,23,SEGUNDO GRAU COMPLETO,CASADO,3,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
1001,RJ,51,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Baixa
1305,RJ,28,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
1766,SC,25,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,21 a 30,0,Baixa
1926,RJ,45,SUPERIOR CURSANDO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,31 a 45,0,Baixa
2024,RJ,35,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,31 a 45,1,Alta
2031,MG,57,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,340000.0,true,4000.0,90,1,13000.0,2,180000.0,89,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17000.0,2025-11-10T23:26:29.684Z,Maior que 55,0,Média-Alta
2042,SP,42,SUPERIOR COMPLETO,DIVORCIADO,2,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,31 a 45,1,Baixa
2148,RJ,27,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
2267,RJ,25,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,21 a 30,1,Alta
2354,PR,42,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
2505,MG,32,SUPERIOR CURSANDO,SOLTEIRO,1,0,3,900000.0,false,0.0,150,0,18300.0,1,80000.0,98,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,18300.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Alta
2521,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média-Baixa
2669,RJ,48,SUPERIOR CURSANDO,SOLTEIRO,0,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média
2685,SP,45,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Alta
3974,RJ,32,SEGUNDO GRAU COMPLETO,CASADO,3,1,1,340000.0,true,4000.0,90,1,13000.0,2,180000.0,89,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17000.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Alta
5175,RJ,19,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,Até 20,0,Média-Baixa
5431,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média-Baixa
5705,MG,42,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
5766,PR,45,SEGUNDO GRAU COMPLETO,CASADO,3,1,1,340000.0,true,4000.0,90,1,13000.0,2,180000.0,89,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17000.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Alta
6329,RJ,35,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Baixa
6378,RJ,30,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
6877,RJ,65,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Alta
7089,SC,25,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,21 a 30,0,Baixa
7114,SP,48,SUPERIOR COMPLETO,DIVORCIADO,2,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
7310,MG,28,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,450000.0,true,3200.0,93,0,5300.0,0,0.0,94,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,8500.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média
7381,RJ,62,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
8328,RJ,45,SUPERIOR CURSANDO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,31 a 45,0,Baixa
8444,SP,42,SUPERIOR COMPLETO,DIVORCIADO,2,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,31 a 45,1,Baixa
8519,SC,32,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Baixa
8842,RJ,45,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
9232,SC,19,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,Até 20,1,Média
9285,RJ,25,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
9437,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média-Baixa
9799,RJ,51,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,46 a 55,0,Baixa
10268,SP,45,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Alta
10424,SP,51,SUPERIOR COMPLETO,VIUVO,1,0,3,900000.0,false,0.0,150,0,18300.0,1,80000.0,98,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,18300.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
10451,SP,28,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
237,SP,62,SUPERIOR CURSANDO,CASADO,3,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
402,RJ,27,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
531,RJ,53,SUPERIOR CURSANDO,SOLTEIRO,0,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,46 a 55,0,Baixa
691,MG,32,SUPERIOR CURSANDO,SOLTEIRO,1,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média
752,RJ,65,SUPERIOR COMPLETO,VIUVO,1,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média
804,SP,19,SUPERIOR CURSANDO,SOLTEIRO,0,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,Até 20,0,Média-Alta
1015,MG,42,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média
1023,RJ,65,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,Maior que 55,0,Baixa
1396,SP,48,SUPERIOR COMPLETO,DIVORCIADO,2,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
1415,SC,53,SUPERIOR CURSANDO,CASADO,2,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Baixa
1674,SP,42,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,31 a 45,0,Baixa
1732,RJ,51,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média-Baixa
