CODIGO_CLIENTE,IDADE,FAIXA_ETARIA,RENDA_TOTAL,CATEGORIA_RENDA,SCORE,QT_IMOVEIS,QT_CARROS,ULTIMO_SALARIO,TRABALHANDO_ATUALMENTE,capacidade_credito
339,42,31 a 45,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
340,45,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
341,48,46 a 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
342,51,46 a 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
343,53,46 a 55,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
344,55,46 a 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
345,57,Maior que 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
346,62,Maior que 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
347,65,Maior que 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
348,19,Até 20,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
349,23,21 a 30,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
350,25,21 a 30,8500.0,Média,94,1,0,5300.0,0.0,3490.0
351,27,21 a 30,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
352,28,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
353,30,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
354,32,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
355,35,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
356,42,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
357,45,31 a 45,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
358,48,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
359,51,46 a 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
360,53,46 a 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
361,55,46 a 55,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
362,57,Maior que 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
363,62,Maior que 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
364,65,Maior que 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
365,19,Até 20,9000.0,Média,78,1,0,9000.0,0.0,3480.0
366,23,21 a 30,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
367,25,21 a 30,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
368,27,21 a 30,8500.0,Média,94,1,0,5300.0,0.0,3490.0
369,28,21 a 30,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
370,30,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
371,32,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
372,35,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
373,42,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
374,45,31 a 45,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
375,48,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
376,51,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
377,53,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
378,55,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
379,57,Maior que 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
380,62,Maior que 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
381,65,Maior que 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
382,19,Até 20,9800.0,Média,45,1,0,6800.0,0.0,3390.0
383,23,21 a 30,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
384,25,21 a 30,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
385,27,21 a 30,9800.0,Média,61,0,0,9800.0,0.0,3550.0
386,28,21 a 30,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
387,30,21 a 30,6100.0,Média,72,0,2,6100.0,0.0,2550.0
388,32,31 a 45,9000.0,Média,78,1,0,9000.0,0.0,3480.0
389,35,31 a 45,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
390,42,31 a 45,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
391,45,31 a 45,8500.0,Média,94,1,0,5300.0,0.0,3490.0
392,48,46 a 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
393,51,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
394,53,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
395,55,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
396,57,Maior que 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
397,62,Maior que 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
398,65,Maior que 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
399,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
400,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
401,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
402,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
403,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
404,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
405,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
406,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
407,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
408,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
409,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
410,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
411,23,21 a 30,9000.0,Média,78,1,0,9000.0,0.0,3480.0
412,28,21 a 30,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
413,30,21 a 30,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
414,32,31 a 45,8500.0,Média,94,1,0,5300.0,0.0,3490.0
415,35,31 a 45,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
416,42,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
417,45,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
418,48,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
419,51,46 a 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
420,53,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
421,55,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
422,57,Maior que 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
423,62,Maior que 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
424,65,Maior que 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
425,19,Até 20,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
426,23,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
427,25,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
428,27,21 a 30,9800.0,Média,45,1,0,6800.0,0.0,3390.0
429,28,21 a 30,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
430,30,21 a 30,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
431,32,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
432,35,31 a 45,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
433,42,31 a 45,6100.0,Média,72,0,2,6100.0,0.0,2550.0
434,45,31 a 45,9000.0,Média,78,1,0,9000.0,0.0,3480.0
435,48,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
436,51,46 a 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
437,53,46 a 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
438,55,46 a 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
439,57,Maior que 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
440,62,Maior que 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
441,65,Maior que 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
442,19,Até 20,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
443,23,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
444,25,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
445,27,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
446,28,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
447,30,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
448,32,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
449,35,31 a 45,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
450,42,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
451,45,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
452,48,46 a 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
453,51,46 a 55,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
454,53,46 a 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
455,55,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
456,57,Maior que 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
457,62,Maior que 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
458,65,Maior que 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
459,19,Até 20,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
460,23,21 a 30,8500.0,Média,94,1,0,5300.0,0.0,3490.0
461,25,21 a 30,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
462,27,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
463,28,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
464,30,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
465,32,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
466,35,31 a 45,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
467,42,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
468,45,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
469,48,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
470,51,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
471,53,46 a 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
472,55,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
473,57,Maior que 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
474,62,Maior que 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
475,65,Maior que 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
476,19,Até 20,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
477,23,21 a 30,9800.0,Média,61,0,0,9800.0,0.0,3550.0
478,25,21 a 30,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
479,27,21 a 30,6100.0,Média,72,0,2,6100.0,0.0,2550.0
480,28,21 a 30,9000.0,Média,78,1,0,9000.0,0.0,3480.0
481,30,21 a 30,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
482,32,31 a 45,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
483,35,31 a 45,8500.0,Média,94,1,0,5300.0,0.0,3490.0
484,42,31 a 45,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
485,45,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
486,48,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
487,51,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
488,23,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
489,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
490,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
491,32,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
492,35,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
493,42,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
494,45,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
495,48,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
496,51,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
497,53,46 a 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
498,55,46 a 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
499,57,Maior que 55,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
500,62,Maior que 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
501,65,Maior que 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
502,19,Até 20,6100.0,Média,72,0,2,6100.0,0.0,2550.0
503,23,21 a 30,9000.0,Média,78,1,0,9000.0,0.0,3480.0
504,25,21 a 30,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
505,27,21 a 30,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
506,28,21 a 30,8500.0,Média,94,1,0,5300.0,0.0,3490.0
507,30,21 a 30,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
508,32,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
509,35,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
510,42,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
511,45,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
512,48,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
513,51,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
514,53,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
515,55,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
516,57,Maior que 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
517,62,Maior que 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
518,65,Maior que 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
519,19,Até 20,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
520,23,21 a 30,9800.0,Média,45,1,0,6800.0,0.0,3390.0
521,25,21 a 30,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
522,27,21 a 30,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
523,28,21 a 30,9800.0,Média,61,0,0,9800.0,0.0,3550.0
524,30,21 a 30,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
525,32,31 a 45,6100.0,Média,72,0,2,6100.0,0.0,2550.0
526,35,31 a 45,9000.0,Média,78,1,0,9000.0,0.0,3480.0
527,42,31 a 45,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
528,45,31 a 45,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
529,48,46 a 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
530,51,46 a 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
531,53,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
532,55,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
533,57,Maior que 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
534,62,Maior que 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
535,65,Maior que 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
536,19,Até 20,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
537,23,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
538,25,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
539,27,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
540,28,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
541,30,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
542,32,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
543,35,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
544,42,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
545,45,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
546,48,46 a 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
547,51,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
548,53,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
549,55,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
550,57,Maior que 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
551,62,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
552,65,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
553,19,Até 20,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
554,23,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
555,25,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
556,27,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
557,28,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
558,30,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
559,32,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
560,35,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
561,42,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
562,45,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
563,48,46 a 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
564,51,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
565,42,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
566,45,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
567,48,46 a 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
568,51,46 a 55,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
569,48,46 a 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
570,51,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
571,48,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
572,51,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
573,48,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
574,51,46 a 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
575,48,46 a 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
576,51,46 a 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
577,48,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
578,51,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
579,48,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
580,51,46 a 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
581,48,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
582,51,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
583,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
584,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
585,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
586,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
587,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
588,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
589,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
590,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
591,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
592,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
593,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
594,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
595,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
596,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
597,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
598,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
599,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
600,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
601,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
602,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
603,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
604,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
605,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
606,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
607,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
608,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
609,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
610,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
611,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
612,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
613,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
614,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
615,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
616,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
617,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
618,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
619,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
620,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
621,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
622,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
623,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
624,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
625,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
626,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
627,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
628,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
629,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
630,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
631,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
632,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
633,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
634,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
635,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
636,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
637,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
638,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
639,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
640,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
641,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
642,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
643,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
644,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
645,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
646,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
647,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
648,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
649,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
650,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
651,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
652,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
653,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
654,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
655,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
656,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
657,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
658,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
659,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
660,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
661,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
662,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
663,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
664,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
665,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
666,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
667,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
668,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
669,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
670,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
671,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
672,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
673,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
674,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
675,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
676,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
677,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
678,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
