CODIGO_CLIENTE,UF,IDADE,ESCOLARIDADE,ESTADO_CIVIL,QT_FILHOS,CASA_PROPRIA,QT_IMOVEIS,VL_IMOVEIS,OUTRA_RENDA,OUTRA_RENDA_VALOR,TEMPO_ULTIMO_EMPREGO_MESES,TRABALHANDO_ATUALMENTE,ULTIMO_SALARIO,QT_CARROS,VALOR_TABELA_CARROS,SCORE,DATA_UPLOAD,ARQUIVO_FONTE
147,SP,48,Superior Completo,Divorciado,2,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
148,MG,51,Segundo Grau Completo,Divorciado,1,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
149,SC,53,Superior Cursando,Casado,2,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
150,PR,55,Superior Completo,Casado,2,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
151,RJ,57,Segundo Grau Completo,Casado,3,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
152,SP,62,Superior Cursando,Casado,3,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
153,RJ,65,Superior Completo,Viuvo,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
154,SP,19,Superior Cursando,Solteiro,0,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
155,MG,23,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
156,SC,25,Segundo Grau Completo,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
157,PR,27,Superior Cursando,Casado,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
158,RJ,28,Superior Completo,Divorciado,2,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
159,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
160,MG,32,Superior Cursando,Solteiro,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
161,SC,35,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
162,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
163,RJ,45,Superior Cursando,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
164,SP,48,Superior Completo,Divorciado,2,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
165,MG,51,Segundo Grau Completo,Divorciado,1,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
166,SC,53,Superior Cursando,Casado,2,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
167,PR,55,Superior Completo,Casado,2,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
168,RJ,57,Segundo Grau Completo,Casado,3,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
169,SP,62,Superior Cursando,Casado,3,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
170,RJ,65,Superior Completo,Viuvo,1,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
171,SP,19,Superior Cursando,Solteiro,0,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
172,MG,23,Superior Completo,Solteiro,1,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
173,SC,25,Segundo Grau Completo,Casado,0,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
174,PR,25,Superior Cursando,Casado,1,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
175,RJ,28,Superior Completo,Divorciado,2,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
176,SP,30,Segundo Grau Completo,Divorciado,0,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
177,MG,32,Superior Cursando,Solteiro,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
178,SC,35,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
179,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
180,RJ,45,Superior Cursando,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
181,SP,48,Superior Completo,Divorciado,2,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
182,MG,51,Segundo Grau Completo,Divorciado,1,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
183,SC,53,Superior Cursando,Casado,2,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
184,PR,55,Superior Completo,Casado,2,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
185,RJ,57,Segundo Grau Completo,Casado,3,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
186,SP,62,Superior Cursando,Casado,3,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
187,RJ,65,Superior Completo,Viuvo,1,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
188,SP,19,Superior Cursando,Solteiro,0,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
189,MG,23,Superior Completo,Solteiro,1,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
190,SC,25,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
191,PR,27,Superior Cursando,Casado,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
192,RJ,28,Superior Completo,Divorciado,2,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
193,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
194,MG,32,Superior Cursando,Solteiro,1,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
195,SC,35,Superior Completo,Solteiro,1,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
196,PR,42,Segundo Grau Completo,Casado,0,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
197,RJ,45,Superior Cursando,Casado,0,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
198,SP,48,Superior Completo,Divorciado,2,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
199,MG,51,Segundo Grau Completo,Divorciado,1,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
200,SC,53,Superior Cursando,Casado,2,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
201,PR,55,Superior Completo,Casado,2,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
202,RJ,57,Segundo Grau Completo,Casado,3,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
203,SP,62,Superior Cursando,Casado,3,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
204,RJ,65,Superior Completo,Viuvo,1,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
205,SP,19,Superior Cursando,Solteiro,0,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
206,MG,23,Superior Completo,Solteiro,1,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
207,SC,25,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
208,PR,27,Superior Cursando,Casado,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
209,RJ,28,Superior Completo,Divorciado,2,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
210,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
211,MG,32,Superior Cursando,Solteiro,1,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
212,SC,35,Superior Completo,Solteiro,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
213,PR,42,Segundo Grau Completo,Casado,0,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
214,RJ,45,Superior Cursando,Casado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
215,SP,48,Superior Completo,Divorciado,2,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
216,MG,51,Segundo Grau Completo,Divorciado,1,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
217,SC,53,Superior Cursando,Casado,2,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
218,PR,55,Superior Completo,Casado,2,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
219,RJ,57,Segundo Grau Completo,Casado,3,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
220,SP,62,Superior Cursando,Casado,3,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
221,RJ,65,Superior Completo,Viuvo,1,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
222,SP,19,Superior Cursando,Solteiro,0,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
223,MG,23,Superior Completo,Solteiro,1,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
224,SC,25,Segundo Grau Completo,Casado,0,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
225,PR,27,Superior Cursando,Casado,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
226,RJ,28,Superior Completo,Divorciado,2,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
227,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
228,MG,32,Superior Cursando,Solteiro,1,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
229,SC,35,Superior Completo,Solteiro,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
230,PR,42,Segundo Grau Completo,Casado,0,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
231,RJ,45,Superior Cursando,Casado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
232,SP,48,Superior Completo,Divorciado,2,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
233,MG,51,Segundo Grau Completo,Divorciado,1,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
234,SC,53,Superior Cursando,Casado,2,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
235,PR,55,Superior Completo,Casado,2,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
236,RJ,57,Segundo Grau Completo,Casado,3,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
237,SP,62,Superior Cursando,Casado,3,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
238,RJ,65,Superior Completo,Viuvo,1,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
239,SP,19,Superior Cursando,Solteiro,0,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
240,MG,23,Superior Completo,Solteiro,1,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
241,SC,25,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
242,PR,27,Superior Cursando,Casado,1,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
243,RJ,28,Superior Completo,Divorciado,2,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
244,SP,30,Segundo Grau Completo,Divorciado,0,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
245,MG,32,Superior Cursando,Solteiro,1,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
246,SC,35,Superior Completo,Solteiro,1,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
247,PR,42,Segundo Grau Completo,Casado,0,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
248,RJ,45,Superior Cursando,Casado,0,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
249,SP,48,Superior Completo,Divorciado,2,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
250,MG,51,Segundo Grau Completo,Divorciado,1,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
251,SC,53,Superior Cursando,Casado,2,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
252,PR,55,Superior Completo,Casado,2,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
253,RJ,57,Segundo Grau Completo,Casado,3,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
254,SP,62,Superior Cursando,Casado,3,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
255,RJ,65,Superior Completo,Viuvo,1,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
256,RJ,65,Superior Completo,Viuvo,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
257,SP,23,Segundo Grau Completo,Casado,3,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
258,MG,28,Superior Cursando,Casado,3,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
259,SC,30,Superior Completo,Viuvo,1,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
260,PR,32,Superior Cursando,Solteiro,0,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
261,RJ,35,Superior Completo,Solteiro,1,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
262,SP,42,Segundo Grau Completo,Casado,0,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
263,MG,45,Superior Cursando,Casado,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
264,SC,48,Superior Completo,Divorciado,2,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
265,PR,51,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
266,RJ,53,Superior Cursando,Solteiro,1,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
267,SP,55,Superior Completo,Solteiro,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
268,MG,57,Segundo Grau Completo,Casado,0,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
269,SC,62,Superior Cursando,Casado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
270,PR,65,Superior Completo,Divorciado,2,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
271,RJ,19,Segundo Grau Completo,Divorciado,1,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
272,SP,23,Superior Cursando,Casado,2,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
273,RJ,25,Superior Completo,Casado,2,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
274,SP,27,Segundo Grau Completo,Casado,3,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
275,MG,28,Superior Cursando,Casado,3,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
276,SC,30,Superior Completo,Viuvo,1,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
277,PR,32,Superior Cursando,Solteiro,0,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
278,RJ,35,Superior Completo,Solteiro,1,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
279,SP,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
280,MG,45,Superior Cursando,Casado,1,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
281,SC,48,Superior Completo,Divorciado,2,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
282,PR,51,Segundo Grau Completo,Divorciado,0,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
283,RJ,53,Superior Cursando,Solteiro,1,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
284,SP,55,Superior Completo,Solteiro,1,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
285,MG,57,Segundo Grau Completo,Casado,0,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
286,SC,62,Superior Cursando,Casado,0,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
287,PR,65,Superior Completo,Divorciado,2,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
288,RJ,19,Segundo Grau Completo,Divorciado,1,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
289,SP,23,Segundo Grau Completo,Casado,3,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
290,RJ,25,Superior Cursando,Casado,3,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
291,SP,27,Superior Completo,Viuvo,1,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
292,MG,28,Superior Cursando,Solteiro,0,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
293,SC,30,Superior Completo,Solteiro,1,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
294,PR,32,Segundo Grau Completo,Casado,0,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
295,RJ,35,Superior Cursando,Casado,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
